Time [s], Analyzer Name, Decoded Protocol Result
0.210704833333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.340549083333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.470393500000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.600236000000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.730080583333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.859923166666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
0.989780500000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.119615750000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.120817000000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.121928833333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.123296250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.124420916666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.125558250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.126670083333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.127781916666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
1.128893750000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.132380083333334,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.262240000000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.392113333333334,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.521934916666666,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.651795416666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.781617250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
3.911477333333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.041299583333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.042782000000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.044200583333334,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.045606333333334,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.047024916666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.048430666666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.050104750000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.051510583333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.052929083333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.195153833333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.324971666666666,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.454815250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.584658833333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.714502250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.844358916666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
4.974202083333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.104045750000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.105528166666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.106959500000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.108646416666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.110065000000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.111496333333333,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.112927666666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.114346166666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
5.115777500000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
7.119632250000000,SMBus,Write address 0x0B NACK Protocol=Quick Command
7.249329416666667,SMBus,Write address 0x0B NACK Protocol=Quick Command
